"상태","업체명","식별번호","규격","2025-12-17","2025-12-24","2025-12-25","변동액","계약종료일"
"SAME","주식회사 아이티에스","25155329","데스크톱컴퓨터, 아이티에스, ITS-DS13-G3B21, Intel Core i3 13100(3.4GHz)","756000","756000","756000","0","2028.02.12"
"SAME","주식회사 비엔피","25031908","데스크톱컴퓨터, 비엔피, B3S-3T8S5H1, Intel Core i3 13100(3.4GHz)","756300","756300","756300","0","2029.09.30"
"SAME","주식회사 리퓨터","25527980","데스크톱컴퓨터, 리퓨터, H4438S2N, Intel Core i3 14100(3.5GHz)","761000","761000","761000","0","2029.09.30"
"SAME","주식회사 리퓨터","25527967","데스크톱컴퓨터, 리퓨터, X3438S2N, Intel Core i3 14100(3.5GHz)","761000","761000","761000","0","2029.09.30"
"SAME","주식회사 에이치케이시스템","25180378","데스크톱컴퓨터, 에이치케이시스템, HMAC-RPXC0PC, AMD Ryzen7 PRO 7745(3.8GHz)","761500","761500","761500","0","2029.09.30"
"NEW","(주)컴트리","24611397","데스크톱컴퓨터, 컴트리, CSG-C5A1JB1, Intel Core i5 12500(3.0GHz)","761700","","761700","0","2029.09.30"
"SAME","주식회사 엔와이컴퓨터","24479487","데스크톱컴퓨터, 엔와이컴퓨터, NY-P124AI00, Intel Core i5 12400(2.5GHz)","762600","",,"0","2029.09.30"
"NEW","주식회사 테트라","25356983","데스크톱컴퓨터, 테트라, T-MDT415S8, Intel Core i3 14100(3.5GHz)","764300","","764300","0","2029.09.30"
"NEW","주식회사 성주컴텍","24949429","데스크톱컴퓨터, 성주컴텍, TD210-GAL23S1M , Intel Core i5 12400(2.5GHz)","765100","","765100","0","2029.09.30"
"NEW","주식회사 성주컴텍","25776524","데스크톱컴퓨터, 성주컴텍, SD110-GRRB10S1M, Intel Core i3 14100(3.5GHz)","769000","","769000","0","2029.09.30"
"NEW","주식회사 트리엠","25204721","데스크톱컴퓨터, 트리엠, TAR-T76-506, AMD Ryzen5 PRO 7645(3.8GHz)","770200","","770200","0","2029.06.25"
"NEW","주식회사 트리엠","25204726","데스크톱컴퓨터, 트리엠, TAR-S76-506, AMD Ryzen5 PRO 7645(3.8GHz)","770200","","770200","0","2029.06.25"
"NEW","위더스컴퓨터 주식회사","24521188","데스크톱컴퓨터, 위더스컴퓨터, H6T-10N2H116, Intel Core i3 12100(3.3GHz)","771000","","771000","0","2029.09.30"
"NEW","위더스컴퓨터 주식회사","24521184","데스크톱컴퓨터, 위더스컴퓨터, H6S-10N2H116, Intel Core i3 12100(3.3GHz)","771000","","771000","0","2029.09.30"
"SAME","주식회사 인텍","25319736","데스크톱컴퓨터, 인텍, IT176-S3416220, Intel Core i5-13400(2.5GHz)","771300","",,"0","2029.03.14"
"NEW","주식회사 인비전","25738642","데스크톱컴퓨터, 인비전, IV-S74385, Intel Core i3 14100(3.5GHz)","772000","","772000","0","2029.09.30"
"NEW","(주)컴트리","25101169","데스크톱컴퓨터, 컴트리, CMG-D5H1KB0, Intel Core i5 13500(2.5GHz)","773900","","773900","0","2029.09.30"
"NEW","(주)컴트리","25101166","데스크톱컴퓨터, 컴트리, CMG-D5H8KB0, Intel Core i5 13500(2.5GHz)","775900","","775900","0","2029.09.30"
"NEW","주식회사 아이티에스","25155338","데스크톱컴퓨터, 아이티에스, ITS-DT13-G3B51, Intel Core i3 13100(3.4GHz)","776000","","776000","0","2028.02.12"
"NEW","주식회사 아이티에스","25155330","데스크톱컴퓨터, 아이티에스, ITS-DS13-G3B51, Intel Core i3 13100(3.4GHz)","776000","","776000","0","2028.02.12"
"SAME","주식회사 삼보컴퓨터","25737583","데스크톱컴퓨터, 삼보컴퓨터, DT285-A550-002, AMD Ryzen5 5500GT(3.6GHz)","778000","",,"0","2029.09.30"
"SAME","주식회사 삼보컴퓨터","25737584","데스크톱컴퓨터, 삼보컴퓨터, DG485-A550-002, AMD Ryzen5 5500GT(3.6GHz)","778000","",,"0","2029.09.30"
"NEW","주식회사 아이티에스","24814304","데스크톱컴퓨터, 아이티에스, ITS-DS12-G5B50, Intel Core i5 12500(3.0GHz)","780000","","780000","0","2028.02.12"
"NEW","주식회사 아이티에스","24814342","데스크톱컴퓨터, 아이티에스, ITS-DT12-G5B50, Intel Core i5 12500(3.0GHz)","780000","","780000","0","2028.02.12"
"SAME","주식회사 인텍","25345109","데스크톱컴퓨터, 인텍, IT176-T3416220, Intel Core i5 13400(2.5GHz)","781300","",,"0","2029.03.14"
"NEW","주식회사 기린","24481688","데스크톱컴퓨터, 기린, KR161-T2508210, Intel Core i5 12500(3.0GHz)","783300","","783300","0","2029.09.30"
"NEW","주식회사 아이티에스","24814299","데스크톱컴퓨터, 아이티에스, ITS-DS12-G5A21, Intel Core i5 12500(3.0GHz)","785000","","785000","0","2028.02.12"
"NEW","주식회사 아이티에스","24814337","데스크톱컴퓨터, 아이티에스, ITS-DT12-G5A21, Intel Core i5 12500(3.0GHz)","785000","","785000","0","2028.02.12"
"SAME","주식회사 대우루컴즈","25228868","데스크톱컴퓨터, 대우루컴즈, DT361B-346500, Intel Core i5 13400(2.5GHz)","787000","",,"0","2029.09.30"
"NEW","(주)컴트리","25797460","데스크톱컴퓨터, 컴트리, CM4-E11-B0002, Intel Core i3 14100(3.5GHz)","787100","","787100","0","2029.09.30"
"NEW","(주)레드스톤시스템","25148537","데스크톱컴퓨터, 레드스톤시스템, CSY-3166HKP, Intel i3 13100(3.4GHz)","788000","","788000","0","2029.09.30"
"NEW","(주)레드스톤시스템","25148507","데스크톱컴퓨터, 레드스톤시스템, DMY-3166HKP, Intel i3 13100(3.4GHz)","788000","","788000","0","2029.09.30"
"NEW","주식회사 메이커스테크놀로지","25708422","데스크톱컴퓨터, 메이커스테크놀로지, D12505H016, Intel Core i5 12500(2.1GHz)","788900","","788900","0","2029.09.30"
"NEW","주식회사 성주컴텍","25776535","데스크톱컴퓨터, 성주컴텍, TD210-GRRB10S1M, Intel Core i3 14100(3.5GHz)","789000","","789000","0","2029.09.30"
"NEW","위더스컴퓨터 주식회사","24487422","데스크톱컴퓨터, 위더스컴퓨터, A5S-57N2H116, AMD RYGEN7 5700G(3.8GHz)","791000","","791000","0","2029.09.30"
"NEW","위더스컴퓨터 주식회사","24487424","데스크톱컴퓨터, 위더스컴퓨터, A5T-57N2H116, AMD RYGEN7 5700G(3.8GHz)","791000","","791000","0","2029.09.30"
"NEW","주식회사 성주컴텍","24474032","데스크톱컴퓨터, 성주컴텍, TD210-GALB21S, Intel Core i5 12500(3.0GHz)","791700","","791700","0","2029.09.30"
"NEW","주식회사 비엔피","25031883","데스크톱컴퓨터, 비엔피, B3S-3T16S5H1, Intel Core i3 13100(3.4GHz)","792000","","792000","0","2029.09.30"
"NEW","(주)컴트리","25101216","데스크톱컴퓨터, 컴트리, CSG-D5H1JB0, Intel Core i5 13500(2.5GHz)","792600","","792600","0","2029.09.30"
"NEW","주식회사 에이치케이시스템","25180449","데스크톱컴퓨터, 에이치케이시스템, HSAC-RPXC1PB, AMD Ryzen7 PRO 7745(3.8GHz)","793000","","793000","0","2029.09.30"
"NEW","주식회사 비엔피","24663387","데스크톱컴퓨터, 비엔피, B3S-2T8S5H1, Intel Core i3 12100(3.3GHz)","793300","","793300","0","2029.09.30"
"NEW","(주)컴트리","25101190","데스크톱컴퓨터, 컴트리, CSG-D5H8JB0, Intel Core i5 13500(2.5GHz)","794600","","794600","0","2029.09.30"
"SAME","(주)다컴시스템","24471139","데스크톱컴퓨터, 다나와컴퓨터, RDEA-ED-E5MAD, Intel Core i5 12500(3.0GHz)","798000","",,"0","2029.09.30"
"NEW","주식회사 삼보컴퓨터","25737585","데스크톱컴퓨터, 삼보컴퓨터, DT285-B750-001, AMD Ryzen 5 7600(3.8GHz)","800000","","800000","0","2029.09.30"
"NEW","주식회사 트리엠","25470494","데스크톱컴퓨터, 트리엠, TX3-CB5-506, Intel Core i5 13500(2.5GHz)","800400","","800400","0","2029.06.25"
"NEW","주식회사 트리엠","25726679","데스크톱컴퓨터, 트리엠, TAR-SB76-506, AMD Ryzen5 Pro 7645(3.8GHz)","801700","","801700","0","2029.06.25"
"NEW","주식회사 기린","25308421","데스크톱컴퓨터, 기린, KR161-T3116220, Intel Core i3-13100(3.0GHz)","802400","","802400","0","2029.09.30"
"NEW","주식회사 비엔피","24663390","데스크톱컴퓨터, 비엔피, B5S-21T8S2H1, Intel Core i5 12400(2.5GHz)","802700","","802700","0","2029.09.30"
"NEW","주식회사 라인피아","25710510","데스크톱컴퓨터, 라인피아, LP-M512-821M, Intel Core i5 12400(2.5GHz)","804000","","804000","0","2029.09.30"
"NEW","주식회사 트리엠","25470501","데스크톱컴퓨터, 트리엠, TX3-RB5-506, Intel Core i5 13500(2.5GHz)","804400","","804400","0","2029.06.25"
"NEW","주식회사 트리엠","24914210","데스크톱컴퓨터, 트리엠, TX3-D4-506, Intel Core i5 13400(2.5GHz)","805100","","805100","0","2029.06.25"
"NEW","주식회사 트리엠","25726677","데스크톱컴퓨터, 트리엠, TAR-TB76-506, AMD Ryzen5 Pro 7645(3.8GHz)","805700","","805700","0","2029.06.25"
"NEW","주식회사 서버앤컴퓨터","24589670","데스크톱컴퓨터, 서버앤컴퓨터, DODE-N5812, Intel Core i5 12500(3.0GHz)","806000","","806000","0","2026.04.29"
"SAME","주식회사 대우루컴즈","25228777","데스크톱컴퓨터, 대우루컴즈, DS361A-346500, Intel Core i5 13400(2.5GHz)","806000","",,"0","2029.09.30"
"NEW","주식회사 에이텍컴퓨터","25569832","데스크톱컴퓨터, 에이텍컴퓨터, A3SC-4NBDN, Intel Core i5 13400(2.5GHz)","806000","","806000","0","2029.09.30"
"NEW","주식회사 삼보컴퓨터","25737594","데스크톱컴퓨터, 삼보컴퓨터, DG485-B771-001, AMD Ryzen 7 PRO 7745(3.8GHz)","809000","","809000","0","2029.09.30"
"NEW","주식회사 삼보컴퓨터","25737593","데스크톱컴퓨터, 삼보컴퓨터, DT285-B771-001, AMD Ryzen 7 PRO 7745(3.8GHz)","809000","","809000","0","2029.09.30"
"NEW","주식회사 에이치케이시스템","25180380","데스크톱컴퓨터, 에이치케이시스템, HMAC-RPXC1PC, AMD Ryzen7 PRO 7745(3.8GHz)","810000","","810000","0","2029.09.30"
"NEW","주식회사 라인피아","25710514","데스크톱컴퓨터, 라인피아, LP-M513-821M, Intel Core i5 13400(2.5GHz)","814000","","814000","0","2029.09.30"
"NEW","주식회사 라인피아","25710926","데스크톱컴퓨터, 라인피아, LP-S513-821S, Intel Core i5 13400(2.5GHz)","814000","","814000","0","2029.09.30"
"NEW","(주)컴트리","25101217","데스크톱컴퓨터, 컴트리, CSG-D5H1LB0, Intel Core i5 13500(2.5GHz)","814300","","814300","0","2029.09.30"
"NEW","주식회사 테트라","25356976","데스크톱컴퓨터, 테트라, T-KMDT415S8, Intel Core i3 14100(3.5GHz)","814300","","814300","0","2029.09.30"
"NEW","위더스컴퓨터 주식회사","24487399","데스크톱컴퓨터, 위더스컴퓨터, H6T-50N28, Intel Core i5 12500(3.0GHz)","815000","","815000","0","2029.09.30"
"NEW","위더스컴퓨터 주식회사","24487393","데스크톱컴퓨터, 위더스컴퓨터, H6S-50N28, Intel Core i5 12500(3.0GHz)","815000","","815000","0","2029.09.30"
"NEW","주식회사 아이티에스","24814303","데스크톱컴퓨터, 아이티에스, ITS-DS12-G5B21, Intel Core i5 12500(3.0GHz)","815000","","815000","0","2028.02.12"
"NEW","주식회사 아이티에스","24814341","데스크톱컴퓨터, 아이티에스, ITS-DT12-G5B21, Intel Core i5 12500(3.0GHz)","815000","","815000","0","2028.02.12"
"SAME","스마트솔루션 유한회사","24814224","데스크톱컴퓨터, 스마트솔루션, SDT5A-G0820, Intel Core i5 12500(3.0GHz)","819300","869300","869300","0","2028.02.09"
"SAME","스마트솔루션 유한회사","24814228","데스크톱컴퓨터, 스마트솔루션, SDS5A-G0820, Intel Core i5 12500(3.0GHz)","819300","869300","869300","0","2028.02.09"
"NEW","주식회사 서버앤컴퓨터","24589672","데스크톱컴퓨터, 서버앤컴퓨터, DODE-N7812, Intel Core i7 12700(2.1GHz)","825000","","825000","0","2026.04.29"
"NEW","(주)컴트리","25797461","데스크톱컴퓨터, 컴트리, CM4-E11-B0003, Intel Core i3 14100(3.5GHz)","825600","","825600","0","2029.09.30"
"NEW","주식회사 주연테크","24509634","데스크톱컴퓨터, 주연테크, JA-125R2S, Intel Core i5 12500(3GHz)","827600","","827600","0","2029.09.30"
"SAME","주식회사 에이텍컴퓨터","25569858","데스크톱컴퓨터, 에이텍컴퓨터, A2TC-5NBDN, Intel Core i5 12500(3.0GHz)","830000","",,"0","2029.09.30"
"NEW","(주)컴트리","25101167","데스크톱컴퓨터, 컴트리, CMG-D5H1JB0, Intel Core i5 13500(2.5GHz)","830600","","830600","0","2029.09.30"
"NEW","주식회사 대우루컴즈","25770992","데스크톱컴퓨터, 대우루컴즈, DK46A-418200, Intel Core i3-14100(3.5GHz)","832000","","832000","0","2029.09.30"
"NEW","(주)컴트리","25101165","데스크톱컴퓨터, 컴트리, CMG-D5H8JB0, Intel Core i5 13500(2.5GHz)","832600","","832600","0","2029.09.30"
"NEW","주식회사 기린","25309000","데스크톱컴퓨터, 기린, KR161-T3508220, Intel Core i5-13500(2.5GHz)","833800","","833800","0","2029.09.30"
"NEW","주식회사 아이티에스","24814343","데스크톱컴퓨터, 아이티에스, ITS-DT12-G5B51, Intel Core i5 12500(3.0GHz)","835000","","835000","0","2028.02.12"
"NEW","주식회사 아이티에스","24814305","데스크톱컴퓨터, 아이티에스, ITS-DS12-G5B51, Intel Core i5 12500(3.0GHz)","835000","","835000","0","2028.02.12"
"SAME","주식회사 대우루컴즈","25564111","데스크톱컴퓨터, 대우루컴즈, DT361B-348220, Intel Core i5 13400(2.5GHz)","836000","",,"0","2029.09.30"
"SAME","주식회사 에이텍컴퓨터","25569864","데스크톱컴퓨터, 에이텍컴퓨터, A3TC-4NACF, Intel Core i5 13400(2.5GHz)","836000","",,"0","2029.09.30"
"NEW","위메이드 보호작업장","25229313","데스크톱컴퓨터, 위메이드 보호작업장, RTM-T1ZM5VZ, Intel Core i3 13100(3.4GHz)","838900","","838900","0","2026.07.19"
"NEW","(주)유투","25479183","데스크톱컴퓨터, 유투, S3E2-220, Intel Core i3 14100(3.5GHz)","839000","","839000","0","2029.09.30"
"NEW","주식회사 성주컴텍","25776527","데스크톱컴퓨터, 성주컴텍, SD110-GRRB24S1M, Intel Core i5 14400(2.5GHz)","839000","","839000","0","2029.09.30"
"NEW","주식회사 기린","25308416","데스크톱컴퓨터, 기린, KR176-S3416300, Intel Core i5-13400(2.5GHz)","840000","","840000","0","2029.09.30"
"NEW","주식회사 아이티에스","24814311","데스크톱컴퓨터, 아이티에스, ITS-DS12-G7B50, Intel Core i7 12700(2.1GHz)","840000","","840000","0","2028.02.12"
"NEW","주식회사 아이티에스","24814349","데스크톱컴퓨터, 아이티에스, ITS-DT12-G7B50, Intel Core i7 12700(2.1GHz)","840000","","840000","0","2028.02.12"
"NEW","주식회사 삼보컴퓨터","25737226","데스크톱컴퓨터, 삼보컴퓨터, DM482-GC31-001, Intel Core i3 14100(3.5GHz)","841000","","841000","0","2029.09.30"
"NEW","주식회사 트리엠","25470518","데스크톱컴퓨터, 트리엠, TAR-SA77-506, AMD Ryzen7 PRO 7745(3.8GHz)","841900","","841900","0","2029.06.25"
"NEW","주식회사 트리엠","25470522","데스크톱컴퓨터, 트리엠, TAR-TA77-506, AMD Ryzen7 PRO 7745(3.8GHz)","841900","","841900","0","2029.06.25"
"NEW","위더스컴퓨터 주식회사","24487400","데스크톱컴퓨터, 위더스컴퓨터, H6T-50N58, Intel Core i5 12500(3.0GHz)","844000","","844000","0","2029.09.30"
"NEW","위더스컴퓨터 주식회사","24487394","데스크톱컴퓨터, 위더스컴퓨터, H6S-50N58, Intel Core i5 12500(3.0GHz)","844000","","844000","0","2029.09.30"
"NEW","주식회사 테트라","24890374","데스크톱컴퓨터, 테트라, T-MDT352S8, Intel Core i5 13500(2.5GHz)","845000","","845000","0","2029.09.30"
"NEW","주식회사 에이치케이시스템","25769853","데스크톱컴퓨터, 에이치케이시스템, HT7B-DX50P0, AMD Ryzen5 PRO 7645(3.8GHz)","846800","","846800","0","2029.09.30"
"NEW","주식회사 에이치케이시스템","25770790","데스크톱컴퓨터, 에이치케이시스템, HS7B-DX50P0, AMD Ryzen5 PRO 7645(3.8GHz)","846800","","846800","0","2029.09.30"
"SAME","주식회사 에이텍컴퓨터","25569821","데스크톱컴퓨터, 에이텍컴퓨터, A2SC-5NBDN, Intel Core i5 12500(3.0GHz)","849000","",,"0","2029.09.30"
"NEW","주식회사 기린","25117357","데스크톱컴퓨터, 기린, KR176-T3416300, Intel Core i5 13400(2.5GHz)","850000","","850000","0","2029.09.30"
"NEW","주식회사 트리엠","25204704","데스크톱컴퓨터, 트리엠, TX3-R4-506, Intel Core i5 13400(2.5GHz)","850100","","850100","0","2029.06.25"
"SAME","주식회사 대우루컴즈","25236494","데스크톱컴퓨터, 대우루컴즈, DT361B-346220, Intel Core i5 13400(2.5GHz)","851000","",,"0","2029.09.30"
"NEW","주식회사 성주컴텍","25231918","데스크톱컴퓨터, 성주컴텍, SD110-GRYB760S1M, AMD Ryzen5 PRO 7645(3.8GHz)","851900","","851900","0","2029.09.30"
"NEW","주식회사 성주컴텍","25231933","데스크톱컴퓨터, 성주컴텍, TD210-GRYB760S1M, AMD Ryzen5 PRO 7645(3.8GHz)","851900","","851900","0","2029.09.30"
"SAME","주식회사 에이치케이시스템","25769811","데스크톱컴퓨터, 에이치케이시스템, HMI3-C4XE0PC, Intel Core i5 12400(2.5GHz)","852000","852000","852000","0","2029.09.30"
"NEW","주식회사 에이치케이시스템","25770751","데스크톱컴퓨터, 에이치케이시스템, HSI3-C4XE0PB, Intel Core i5 12400(2.5GHz)","852000","","852000","0","2029.09.30"
"SAME","(주)컴트리","25797453","데스크톱컴퓨터, 컴트리, CS4-E11-Q0001, Intel Core i3 14100(3.5GHz)","852100","852100","852100","0","2029.09.30"
"SAME","(주)컴트리","25101168","데스크톱컴퓨터, 컴트리, CMG-D5H1LB0, Intel Core i5 13500(2.5GHz)","852300","852300","852300","0","2029.09.30"
"SAME","(주)유투","25479200","데스크톱컴퓨터, 유투, T3E2-520, Intel Core i3 14100(3.5GHz)","855000","855000","855000","0","2029.09.30"
"SAME","주식회사 아이티에스","25155356","데스크톱컴퓨터, 아이티에스, ITS-DS13-G5A50, Intel Core i5 13500(2.5GHz)","855000","855000","855000","0","2028.02.12"
"SAME","주식회사 아이티에스","25155340","데스크톱컴퓨터, 아이티에스, ITS-DT13-G5A50, Intel Core i5 13500(2.5GHz)","855000","855000","855000","0","2028.02.12"
"SAME","스마트솔루션 유한회사","24814223","데스크톱컴퓨터, 스마트솔루션, SDT5A-G1620, Intel Core i5 12500(3.0GHz)","856200","962200","962200","0","2028.02.09"
"SAME","주식회사 비엔피","25890494","데스크톱컴퓨터, 비엔피, B5S-441T16S5H2, Intel Core i5 14400(2.5GHz)","856800","856800","856800","0","2029.09.30"
"SAME","주식회사 성주컴텍","25776536","데스크톱컴퓨터, 성주컴텍, TD210-GRRB24S1M, Intel Core i5 14400(2.5GHz)","859000","859000","859000","0","2029.09.30"
"SAME","(주)레드스톤시스템","25148540","데스크톱컴퓨터, 레드스톤시스템, CSY-3466HKP, Intel i5 13400(2.5GHz)","860500","860500","860500","0","2029.09.30"
"SAME","(주)레드스톤시스템","25148511","데스크톱컴퓨터, 레드스톤시스템, DMY-3466HKP, Intel i5 13400(2.5GHz)","860500","860500","860500","0","2029.09.30"
"SAME","(주)유투","25479182","데스크톱컴퓨터, 유투, S3E2-520, Intel Core i3 14100(3.5GHz)","861000","861000","861000","0","2029.09.30"
"SAME","주식회사 서버앤컴퓨터","24589671","데스크톱컴퓨터, 서버앤컴퓨터, DODE-N5815, Intel Core i5 12500(3.0GHz)","861000","861000","861000","0","2026.04.29"
